goods_id,goods_sn,is_on_sale,shipin_type,kuanshi_type,zhushizhong,shoucun,zhuchengse,zhuchengsezhong,yuanshichengbenjia,goods_name,company,warehouse,wh_name,p_name,yanse
150411533717 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533718 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533719 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533720 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533721 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533722 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533723 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533724 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533725 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533726 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533727 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533728 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533729 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533730 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533731 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533732 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533733 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533734 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533735 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533736 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533737 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533738 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533739 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533740 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533741 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533742 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533743 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533744 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533745 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533746 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533747 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533748 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533749 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533750 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533751 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533752 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533753 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533754 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533755 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533756 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533757 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533758 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533759 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533760 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533761 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533762 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533763 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533764 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533765 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533766 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533767 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533768 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533769 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533770 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533771 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533772 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533773 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533774 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533775 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533826 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533827 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533828 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533829 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533830 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533831 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533832 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533833 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533834 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533835 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533836 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533837 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533838 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533839 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
150411533840 ,KLQW010420,3,其他饰品,康乃馨,0,,其他,0,47,其他康乃馨,58,516,物控库,总公司,
1204039008 ,KLQW016960,3,珍珠饰品,,0,,S925,0,310,S925珍珠,58,79,深圳珍珠库,总公司,
1204039017 ,KLQW016960,3,珍珠饰品,,0,,S925,0,310,S925珍珠,58,79,深圳珍珠库,总公司,
1204039018 ,KLQW016962,3,珍珠饰品,,0,,S925,0,123,S925珍珠,58,79,深圳珍珠库,总公司,
1204039019 ,KLQW016962,3,珍珠饰品,,0,,S925,0,123,S925珍珠,58,79,深圳珍珠库,总公司,
1204039020 ,KLQW016962,3,珍珠饰品,,0,,S925,0,123,S925珍珠,58,79,深圳珍珠库,总公司,
1204039021 ,KLQW016962,3,珍珠饰品,,0,,S925,0,123,S925珍珠,58,79,深圳珍珠库,总公司,
1204039023 ,KLQW016962,3,珍珠饰品,,0,,S925,0,123,S925珍珠,58,79,深圳珍珠库,总公司,
1204039024 ,KLQW016962,3,珍珠饰品,,0,,S925,0,123,S925珍珠,58,79,深圳珍珠库,总公司,
1204039025 ,KLQW016962,3,珍珠饰品,,0,,S925,0,123,S925珍珠,58,79,深圳珍珠库,总公司,
1204039026 ,KLQW016962,3,珍珠饰品,,0,,S925,0,123,S925珍珠,58,79,深圳珍珠库,总公司,
1204039047 ,KLQW016963,3,珍珠饰品,,0,,S925,0,335,S925珍珠,58,79,深圳珍珠库,总公司,
1204039049 ,KLQW016963,3,珍珠饰品,,0,,S925,0,335,S925珍珠,58,79,深圳珍珠库,总公司,
1204038998 ,KLQW016965,3,珍珠饰品,,0,,S925,0,203,S925珍珠,58,79,深圳珍珠库,总公司,
1204039088 ,KLQW016970,3,珍珠饰品,,0,,S925,0,188,S925珍珠,58,79,深圳珍珠库,总公司,
1204039089 ,KLQW016970,3,珍珠饰品,,0,,S925,0,188,S925珍珠,58,79,深圳珍珠库,总公司,
1204039090 ,KLQW016970,3,珍珠饰品,,0,,S925,0,188,S925珍珠,58,79,深圳珍珠库,总公司,
1204039091 ,KLQW016970,3,珍珠饰品,,0,,S925,0,188,S925珍珠,58,79,深圳珍珠库,总公司,
1204039092 ,KLQW016970,3,珍珠饰品,,0,,S925,0,188,S925珍珠,58,79,深圳珍珠库,总公司,
1204039095 ,KLQW016970,3,珍珠饰品,,0,,S925,0,188,S925珍珠,58,79,深圳珍珠库,总公司,
1204039038 ,KLQW016971,3,珍珠饰品,,0,,S925,0,295,S925珍珠,58,79,深圳珍珠库,总公司,
1204039039 ,KLQW016971,3,珍珠饰品,,0,,S925,0,295,S925珍珠,58,79,深圳珍珠库,总公司,
1204039040 ,KLQW016971,3,珍珠饰品,,0,,S925,0,295,S925珍珠,58,79,深圳珍珠库,总公司,
1204039041 ,KLQW016971,3,珍珠饰品,,0,,S925,0,295,S925珍珠,58,79,深圳珍珠库,总公司,
1204039042 ,KLQW016971,3,珍珠饰品,,0,,S925,0,295,S925珍珠,58,79,深圳珍珠库,总公司,
1204039045 ,KLQW016971,3,珍珠饰品,,0,,S925,0,295,S925珍珠,58,79,深圳珍珠库,总公司,
1204039046 ,KLQW016971,3,珍珠饰品,,0,,S925,0,295,S925珍珠,58,79,深圳珍珠库,总公司,
150211486976 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150211486977 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150211486978 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150211486979 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150211486980 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150211486981 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150211486982 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150211486983 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150211486984 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150211486985 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150213491304 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150213491305 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150213491306 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150213491307 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150213491308 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150213491434 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150213491435 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150213491436 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150213491437 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150213491438 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533426 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533427 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533428 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533429 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533430 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533431 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533432 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533433 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533434 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533435 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533436 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533437 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533438 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533439 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533440 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533441 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533442 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533443 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533444 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533445 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,516,物控库,总公司,
150411533465 ,KLQX006296,3,其他饰品,金箔玫瑰,0,,其他,0,47,其他金箔玫瑰,58,2,线上低值库,总公司,
1204039028 ,KLQX016961,3,珍珠饰品,,0,,S925,0,305,S925珍珠,58,79,深圳珍珠库,总公司,
1204039029 ,KLQX016961,3,珍珠饰品,,0,,S925,0,305,S925珍珠,58,79,深圳珍珠库,总公司,
1204039030 ,KLQX016961,3,珍珠饰品,,0,,S925,0,305,S925珍珠,58,79,深圳珍珠库,总公司,
1204039032 ,KLQX016961,3,珍珠饰品,,0,,S925,0,305,S925珍珠,58,79,深圳珍珠库,总公司,
1204039033 ,KLQX016961,3,珍珠饰品,,0,,S925,0,305,S925珍珠,58,79,深圳珍珠库,总公司,
1204039034 ,KLQX016961,3,珍珠饰品,,0,,S925,0,305,S925珍珠,58,79,深圳珍珠库,总公司,
1204039058 ,KLQX016966,3,珍珠饰品,,0,,S925,0,284,S925珍珠,58,79,深圳珍珠库,总公司,
1204039059 ,KLQX016966,3,珍珠饰品,,0,,S925,0,284,S925珍珠,58,79,深圳珍珠库,总公司,
1204039060 ,KLQX016966,3,珍珠饰品,,0,,S925,0,284,S925珍珠,58,79,深圳珍珠库,总公司,
1204039061 ,KLQX016966,3,珍珠饰品,,0,,S925,0,284,S925珍珠,58,79,深圳珍珠库,总公司,
1204039062 ,KLQX016966,3,珍珠饰品,,0,,S925,0,284,S925珍珠,58,79,深圳珍珠库,总公司,
1204039063 ,KLQX016966,3,珍珠饰品,,0,,S925,0,284,S925珍珠,58,79,深圳珍珠库,总公司,
1204039064 ,KLQX016966,3,珍珠饰品,,0,,S925,0,284,S925珍珠,58,79,深圳珍珠库,总公司,
1204039069 ,KLQX016968,3,珍珠饰品,,0,,S925,0,279,S925珍珠,58,79,深圳珍珠库,总公司,
1204039071 ,KLQX016968,3,珍珠饰品,,0,,S925,0,279,S925珍珠,58,79,深圳珍珠库,总公司,
150226493646 ,KLQX027813,3,黄金等投资产品,金条,0,,足金,0,18,足金金条,445,503,深圳分公司,BDD深圳分公司,
1205043319 ,KLRM000282,3,钻石饰品,情侣戒,0.01,22,18K白金,3.498,1110.22,18K白金钻石情侣戒,58,96,总公司后库,总公司,
1211054345 ,KLRM000282,3,钻石饰品,情侣戒,0.01,20,PT950,5.31,2086.45,PT950钻石情侣戒,58,96,总公司后库,总公司,
1212033675 ,KLRM000282,3,其他饰品,情侣戒,0.01,21,PT950,4.71,1885.68,PT950钻石情侣戒,58,96,总公司后库,总公司,
1301024490 ,KLRM000282,3,钻石饰品,情侣戒,0.01,18,PT950,4.91,2021.21,PT950钻石情侣戒,58,96,总公司后库,总公司,
1204018888 ,KLRM000294,3,钻石饰品,情侣戒,0.04,17,PT950,3.942,1754,PT950钻石情侣戒,58,96,总公司后库,总公司,
1211015717 ,KLRM000294,3,钻石饰品,情侣戒,0.036,21,18K白金,2.98,1083.73,18K白金钻石情侣戒,58,96,总公司后库,总公司,
1208066818 ,KLRM000294,3,钻石饰品,情侣戒,0.03,19,PT950,3.594,1592.54,PT950钻石情侣戒,58,443,婚博会备货库,总公司,
1105021876 ,KLRM000297,3,钻石饰品,情侣戒,0.067,21,18K白金,2.517,1094.68,18K白金钻石情侣戒,58,96,总公司后库,总公司,
1205028541 ,KLRM000297,3,钻石饰品,情侣戒,0.08,19,18K白金,2.954,1228.57,18K白金钻石情侣戒,58,443,婚博会备货库,总公司,
1211045874 ,KLRM000297,3,钻石饰品,情侣戒,0.08,23,18K白金,2.77,1202.16,18K白金钻石情侣戒,58,96,总公司后库,总公司,
1310033686 ,KLRM000297,3,钻石饰品,情侣戒,0.08,19,18K白金,2.534,1035.56,18K白金钻石情侣戒,58,96,总公司后库,总公司,I-J
1211054118 ,KLRM000303,3,钻石饰品,情侣戒,0.01,19,PT950,4.78,1895.37,PT950钻石情侣戒,58,96,总公司后库,总公司,
1305009698 ,KLRM000303,3,钻石饰品,情侣戒,0.01,18,PT950,4.968,1834.89,PT950钻石情侣戒,58,443,婚博会备货库,总公司,
1204012396 ,KLRM000306,3,钻石饰品,情侣戒,0.01,21,18K白金,2.268,763.24,18K白金钻石情侣戒,58,96,总公司后库,总公司,
1204013615 ,KLRM000306,3,钻石饰品,情侣戒,0.01,16,PT950,2.928,1248.56,PT950钻石情侣戒,58,443,婚博会备货库,总公司,
1207049557 ,KLRM000306,3,钻石饰品,情侣戒,0.01,18,PT950,4.04,1499.14,PT950钻石情侣戒,58,443,婚博会备货库,总公司,
1207049568 ,KLRM000306,3,钻石饰品,情侣戒,0.008,18,PT950,3.91,1448.36,PT950钻石情侣戒,58,443,婚博会备货库,总公司,
1207049582 ,KLRM000306,3,钻石饰品,情侣戒,0.008,18,PT950,3.648,1523.15,PT950钻石情侣戒,58,96,总公司后库,总公司,
1409306627 ,KLRM000342,3,钻石饰品,男戒,0.305,21,18K白金,3.93,2774.1,18K白金钻石男戒,58,443,婚博会备货库,总公司,G
1402123954 ,KLRM000368,3,钻石饰品,情侣戒,0.08,20,18K白金,3.28,1557.19,18K白金钻石情侣戒,58,443,婚博会备货库,总公司,
1411348656 ,KLRM000368,3,钻石饰品,情侣戒,0.167,20,18K白金,3.117,1557.55,18K白金钻石情侣戒,58,443,婚博会备货库,总公司,
1202004572 ,KLRM000368,3,钻石饰品,情侣戒,0.177,23,18K白金,3.125,1648.33,18K白金钻石情侣戒,58,443,婚博会备货库,总公司,
150206474864 ,KLRM000368,3,钻石饰品,情侣戒,0.167,18,18K白金,3.267,1697.18,18K白金钻石情侣戒,58,443,婚博会备货库,总公司,
1303024928 ,KLRM000418,3,钻石饰品,情侣戒,0.06,16.5,PT950,3.71,1660.16,PT950钻石情侣戒,58,96,总公司后库,总公司,
1211055395 ,KLRM002396,3,钻石饰品,男戒,0.034,19,PT950,4.83,1966.27,PT950钻石男戒,58,443,婚博会备货库,总公司,
1105016186 ,KLRM002675,3,钻石饰品,情侣戒,0.068,20,PT950,4.236,2114.85,PT950钻石情侣戒,58,96,总公司后库,总公司,
1211054107 ,KLRM002675,3,其他饰品,情侣戒,0.06,21,PT950,3.018,1715.85,PT950钻石情侣戒,58,96,总公司后库,总公司,
1408254497 ,KLRM002713,3,钻石饰品,情侣戒,0.01,21,18K白金,2.428,749.43,18K白金钻石情侣戒,58,443,婚博会备货库,总公司,
1310033638 ,KLRM002883,3,钻石饰品,情侣戒,0.057,20,PT950,3.629,1534.13,PT950钻石情侣戒,58,96,总公司后库,总公司,
1310033641 ,KLRM002883,3,钻石饰品,情侣戒,0.058,21,PT950,3.818,1602.73,PT950钻石情侣戒,58,443,婚博会备货库,总公司,
1305010311 ,KLRM002928,3,钻石饰品,情侣戒,0.058,21,PT950,3.788,1582.11,PT950钻石情侣戒,58,443,婚博会备货库,总公司,
1305010315 ,KLRM002928,3,钻石饰品,情侣戒,0.053,20,PT950,3.539,1479.96,PT950钻石情侣戒,58,96,总公司后库,总公司,
1204055210 ,KLRM002960,3,钻石饰品,情侣戒,0.056,21,18K白金,2.749,1056.56,18K白金钻石情侣戒,58,96,总公司后库,总公司,
1401109340 ,KLRM002960,3,钻石饰品,情侣戒,0.074,16.5,PT950,3.455,1596,PT950钻石情侣戒,58,96,总公司后库,总公司,
1401109341 ,KLRM002960,3,钻石饰品,情侣戒,0.078,21,PT950,3.674,1719.55,PT950钻石情侣戒,58,96,总公司后库,总公司,
150326516004 ,KLRM002960,3,钻石饰品,情侣戒,0.076,18,18K白金,3.18,1065.54,18K白金钻石情侣戒,58,96,总公司后库,总公司,
1206006583 ,KLRM002968,3,钻石饰品,情侣戒,0.09,21,18K白金,2.302,1062.93,18K白金钻石情侣戒,58,443,婚博会备货库,总公司,
1211015532 ,KLRM002968,3,钻石饰品,情侣戒,0.08,12,18K白金,1.9,913.95,18K白金钻石情侣戒,58,443,婚博会备货库,总公司,
1305009249 ,KLRM002968,3,钻石饰品,情侣戒,0.091,18,18K白金,2.452,1027.71,18K白金钻石情侣戒,58,96,总公司后库,总公司,
1305009256 ,KLRM002968,3,钻石饰品,情侣戒,0.09,18,18K白金,2.552,1045.43,18K白金钻石情侣戒,58,96,总公司后库,总公司,
150421541721 ,KLRM003155,3,钻石饰品,情侣戒,0.025,16,PT950,4.2,1363.24,PT950钻石情侣戒,58,96,总公司后库,总公司,
1301028723 ,KLRM003210,3,钻石饰品,男戒,0.108,19,18K白金,4,1690.56,18K白金钻石男戒,58,96,总公司后库,总公司,
150420540702 ,KLRM003210,3,钻石饰品,情侣戒,0.111,19,18K白金,3.251,1183.04,18K白金钻石情侣戒,58,96,总公司后库,总公司,
150420540707 ,KLRM003210,3,钻石饰品,情侣戒,0.118,17,18K白金,3.193,1196.37,18K白金钻石情侣戒,58,96,总公司后库,总公司,
150420540704 ,KLRM003210,3,钻石饰品,情侣戒,0.118,22,18K白金,3.268,1212.07,18K白金钻石情侣戒,58,96,总公司后库,总公司,
1211054232 ,KLRM003235,3,钻石饰品,情侣戒,0.105,22,PT950,3.71,1866.42,PT950钻石情侣戒,58,96,总公司后库,总公司,
1305019933 ,KLRM003235,3,钻石饰品,情侣戒,0.08,19,PT950,4.684,2009.1,PT950钻石情侣戒,58,443,婚博会备货库,总公司,
1305019956 ,KLRM003235,3,钻石饰品,情侣戒,0.08,21,PT950,4.064,1991.9,PT950钻石情侣戒,58,443,婚博会备货库,总公司,I-J
1405176800 ,KLRM003235,3,钻石饰品,情侣戒,0.1,18,PT950,4.33,2278.65,PT950钻石情侣戒,58,443,婚博会备货库,总公司,I-J
1408254385 ,KLRM003235,3,钻石饰品,情侣戒,0.115,21,PT950,4.637,2518.72,PT950钻石情侣戒,58,443,婚博会备货库,总公司,I-J
1408254396 ,KLRM003235,3,钻石饰品,情侣戒,0.1,21,PT950,4.85,2535.44,PT950钻石情侣戒,58,443,婚博会备货库,总公司,I-J
1408254400 ,KLRM003235,3,钻石饰品,情侣戒,0.1,17,PT950,4.74,2491.16,PT950钻石情侣戒,58,96,总公司后库,总公司,I-J
1205006388 ,KLRM003358,3,钻石饰品,情侣戒,0.018,20,18K白金,2.276,792.08,18K白金钻石情侣戒,58,443,婚博会备货库,总公司,
1305013306 ,KLRM003482,3,钻石饰品,情侣戒,0.08,22,PT950,4.374,1902.45,PT950钻石情侣戒,58,443,婚博会备货库,总公司,
1405174772 ,KLRM003482,3,钻石饰品,情侣戒,0.117,20,PT950,4.42,2343.71,PT950钻石情侣戒,58,443,婚博会备货库,总公司,I-J
1411344022 ,KLRM003482,3,钻石饰品,情侣戒,0.072,18,PT950,4.516,2021,PT950钻石情侣戒,58,96,总公司后库,总公司,
